lastWorkCompany,equivalence,count,equals
Maim Peru,Maim Peru,1,TRUE
Majorel,Majorel,6,TRUE
Makanaki Srl,Makanaki Srl,1,TRUE
Make A Wish Peru,Make A Wish Peru,1,TRUE
Makerdev Solutions,Makerdev Solutions,1,TRUE
Making Connexion,Making Connexion,1,TRUE
Malabar Producciones,Malabar Producciones,2,TRUE
Maletek Peru Sac,Maletek Peru Sac,1,TRUE
Mall Aventura S.A.,Mall Aventura S.A.,2,TRUE
Mallplaza Arequipa,Mallplaza Arequipa,1,TRUE
Mama Qucha,Mama Qucha,1,TRUE
Man Pan,Man Pan,1,TRUE
Management Solutions,Management Solutions,1,TRUE
Manantial Sac,Manantial Sac,1,TRUE
Manantial Tecnologico Eirl,Manantial Tecnologico Eirl,1,TRUE
Manpower,Manpower Professional Services S.A.,9,FALSE
Manpower- Experis,Manpower Professional Services S.A.,1,FALSE
Manpower Las Bambas,Manpower Professional Services S.A.,1,FALSE
Manpower Para El Grupo Ferreyros (Forbis),Manpower Professional Services S.A.,2,FALSE
Manpower Peru,Manpower Professional Services S.A.,4,FALSE
Manpower Peru Sac,Manpower Professional Services S.A.,2,FALSE
Manpower Professional,Manpower Professional Services S.A.,1,FALSE
Manpower Professional Services,Manpower Professional Services S.A.,4,FALSE
Manpower Professional Services S.A,Manpower Professional Services S.A.,1,FALSE
Manpower Professional Services S.A.,Manpower Professional Services S.A.,7,TRUE
Manpowergropup Peru,Manpower Professional Services S.A.,1,FALSE
Manpowergroup,Manpower Professional Services S.A.,7,FALSE
Manpowergroup - Experis,Manpower Professional Services S.A.,3,FALSE
Manpowergroup Peru,Manpower Professional Services S.A.,1,FALSE
Mantinni,Mantinni,1,TRUE
Mantyobras S.A.C,Mantyobras S.A.C,1,TRUE
Manuela Ramos,Manuela Ramos,1,TRUE
Manufacturas Electricas S.A.,Manufacturas Electricas S.A.,1,TRUE
Manufacturas Industriales Mendoza S.A.,Manufacturas Industriales Mendoza S.A.,1,TRUE
Manufacturas San Isidro S.A.C,Manufacturas San Isidro S.A.C,1,TRUE
Manya.Pe,Manya.Pe,1,TRUE
Manzana Verde,Manzana Verde Latam,1,FALSE
Manzana Verde Latam,Manzana Verde Latam,1,TRUE
Mapfre,Mapfre Peru,10,FALSE
Mapfre Peru,Mapfre Peru,4,TRUE
Mapfre Peru Vida,Mapfre Peru,2,FALSE
Mapfre Seguros,Mapfre Peru,1,FALSE
Mapfre(Experis),Mapfre Peru,1,FALSE
Mapsalud Sac,Mapsalud Sac,1,TRUE
Maquimotora S.A.C,Maquimotora S.A.C,1,TRUE
Maquisitema E.A.F.C,Maquisitema E.A.F.C,1,TRUE
Marcae,Marcae,1,TRUE
"Marcimex , Indurama, Indurama Peru","Marcimex , Indurama, Indurama Peru",1,TRUE
Marco Marketing,Marco Marketing,1,TRUE
Marco Marketing Consultants,Marco Marketing Consultants,1,TRUE
Mardigras S.A.C,Mardigras S.A.C,1,TRUE
Mareauto Avis,Mareauto Avis,1,TRUE
Maria Almenara S.A.C,Maria Almenara S.A.C,1,TRUE
Marina De Guerra Del Peru,Marina De Guerra Del Peru,2,TRUE
Markberg - Marketing Medico,Markberg - Marketing Medico,1,TRUE
Marketista,Marketista,1,TRUE
Marki (Ong),Marki (Ong),1,TRUE
Marko Mkt,Marko Mkt,1,TRUE
Markovations Sac,Markovations Sac,1,TRUE
Marlych Sac,Marlych Sac,1,TRUE
Martin Engineering Peru S.R.L.,Martin Engineering Peru S.R.L.,1,TRUE
Mas Errazuriz Del Peru Sac,Mas Errazuriz Del Peru Sac,1,TRUE
Mas Soluciones Corredores De Seguros,Mas Soluciones Corredores De Seguros S.A.C.,1,FALSE
Mas Soluciones Corredores De Seguros S.A.C.,Mas Soluciones Corredores De Seguros S.A.C.,1,TRUE
Mass Publicitario Eirl,Mass Publicitario Eirl,4,TRUE
Master Class,Master Class,1,TRUE
Master En Metodologias Agiles - Barcelona,Master En Metodologias Agiles - Barcelona,1,TRUE
Master Eventos Integrales,Master Eventos Integrales,1,TRUE
Masterfix Sac,Masterfix Sac,1,TRUE
Masterline Logistics,Masterline Logistics,1,TRUE
Materia Agency,Materia Agency,1,TRUE
Materia Gris,Materia Gris Sac,4,FALSE
Materia Gris Sac,Materia Gris Sac,1,TRUE
Materiagris,Materia Gris Sac,2,FALSE
Maternelle,Maternelle,1,TRUE
Matices Tours Tarma,Matices Tours Tarma,5,TRUE
Mattel Inc,Mattel Inc,1,TRUE
Matysger S.A.C.,Matysger S.A.C.,1,TRUE
Mauqinarias Carroceria Y Pintura,Mauqinarias Carroceria Y Pintura,1,TRUE
Maxima Internacional,Maxima Internacional,2,TRUE
Mayorsa S.A:,Mayorsa S.A:,1,TRUE
Mazve Eirl,Mazve Eirl,1,TRUE
Mcg,Mcg,1,TRUE
Mcgc,Mcgc,1,TRUE
Mcortez S.A.C.,Mcortez S.A.C.,1,TRUE
Md Seminarios Y Eventos,Md Seminarios Y Eventos,2,TRUE
Mdp,Mdp Consulting S.A.C.,22,FALSE
Mdp Consulting,Mdp Consulting S.A.C.,52,FALSE
Mdp Consulting - Cliente: Claro,Mdp Consulting S.A.C.,2,FALSE
Mdp Consulting / Southern Cooper Peru - Proyecto,Mdp Consulting S.A.C.,3,FALSE
Mdp Consulting S.A.C,Mdp Consulting S.A.C.,19,FALSE
Mdp Consulting S.A.C.,Mdp Consulting S.A.C.,5,TRUE
Mdp Consulting Sac,Mdp Consulting S.A.C.,7,FALSE
Mdp Consulting-La Positiva Seguros,Mdp Consulting S.A.C.,1,FALSE
Mdt - Centro De Formacion,Mdt - Centro De Formacion,1,TRUE
Mdy Call Center,Mdy Call Center,1,TRUE
Mdy Contact Center,Mdy Contact Center,2,TRUE
Measuring Engineer Group Peru S.A.C,Measuring Engineer Group Peru S.A.C,1,TRUE
Mecanica Fina Y Matriceria,Mecanica Fina Y Matriceria,1,TRUE
Mecanizado Y Mecanizado Torres Eirl,Mecanizado Y Mecanizado Torres Eirl,2,TRUE
Medcel,Medcel,1,TRUE
Media Manager Sac,Media Manager Sac,1,TRUE
Media Network,Media Networks Latin America S.A.C,1,FALSE
Media Networks,Media Networks Latin America S.A.C,1,FALSE
Media Networks Latin America S.A.C,Media Networks Latin America S.A.C,1,TRUE
Mediabrands,Mediabrands,1,TRUE
Mediabyte,Mediabyte S.A.C,2,FALSE
Mediabyte S.A.C,Mediabyte S.A.C,1,TRUE
Mediabyte Sac,Mediabyte S.A.C,1,FALSE
Mediacube Network,Mediacube Network,1,TRUE
Mediaimpact,Mediaimpact,1,TRUE
Mediapro,Mediapro,2,TRUE
Medifarma,Medifarma S.A.,1,FALSE
Medifarma S.A.,Medifarma S.A.,1,TRUE
Medika Express Sac,Medika Express Sac,1,TRUE
Medika Peru,Medika Peru,1,TRUE
Medilab,Medilab,1,TRUE
Medispec Peru,Medispec Peru,1,TRUE
Mediterranea De Catering Slu Sucursal Peru,Mediterranea De Catering Slu Sucursal Peru,2,TRUE
Mediterraneo,Mediterraneo,1,TRUE
Medlink,Medlink,1,TRUE
Meecsac - Marzano Explosives Engineering Company,Meecsac - Marzano Explosives Engineering Company,1,TRUE
Mef - Despacho Viceministerial De Hacienda,Mef - Despacho Viceministerial De Hacienda,1,TRUE
Megacel,Megacel,1,TRUE
Megayuntas S.A.C.,Megayuntas S.A.C.,1,TRUE
Mego Networks,Mego Networks,1,TRUE
Mendoza Industrial,Mendoza Industrial,1,TRUE
Menorca,Menorca Inversiones,6,FALSE
Menorca Inversiones,Menorca Inversiones,2,TRUE
Men'S Fashion Box,Men'S Fashion Box,1,TRUE
Mepco Sac,Mepso S.A.C,1,FALSE
Mepso S.A.C,Mepso S.A.C,1,TRUE
Merakids Learning,Merakids Learning,1,TRUE
Mercado Tierra Prometida,Mercado Tierra Prometida,1,TRUE
Mercado Virtual Peru,Mercado Virtual Peru,1,TRUE
Mercantil San Blas S.A.,Mercantil San Blas S.A.,1,TRUE
Merck Group S.A.,Merck Peruana S.A.,2,FALSE
Merck Peruana S.A.,Merck Peruana S.A.,1,TRUE
Merck Sharp &Amp; Dohme,Merck Sharp &Amp; Dohme,2,TRUE
Merrill Internacional Sac,Merrill Internacional Sac,1,TRUE
Metales Ingenieria Y Construccion Sac.,Metales Ingenieria Y Construccion Sac.,2,TRUE
Metalpren Sac,Metalpren Sac,1,TRUE
Metalurgia Omega S.R.L.,Metalurgia Omega S.R.L.,1,TRUE
Metax Industria Y Comercio Sac,Metax Industria Y Comercio Sac,1,TRUE
Metrica Andina,Metrica Andina,11,TRUE
Metrica Andina - Cliente Bcp,Metrica Andina,1,FALSE
Metrica Andina S.A,Metrica Andina,2,FALSE
Metrica Andina Sac(Proyecto Bcp),Metrica Andina,2,FALSE
Metrica Direccion Integral De Proyectos S.A.C,Metrica Direccion Integral De Proyectos S.A.C,1,TRUE
Metro Linea 2 Panama,Metro Linea 2 Panama,1,TRUE
Metroil S.A.C,Metroil S.A.C,1,TRUE
Metso Outotec,Metso Outotec,2,TRUE
Mexichem Peru,Mexichem Peru,3,TRUE
Mexichem Peru - Pavco,Mexichem Peru,1,FALSE
Meyin Sac,Meyin Sac,1,TRUE
Meypar,Meypar,1,TRUE
Mi Banco,Mibanco,8,FALSE
Mi Banco Banco De La Microempresa,Mibanco,1,FALSE
Mi Enfermera S.A.C,Mi Enfermera S.A.C,1,TRUE
Mi Negocio En Digital,Mi Negocio En Digital,1,TRUE
Mi Wayki,Mi Wayki,1,TRUE
Mia Amoretti International,Mia Amoretti International,1,TRUE
Mia Macchieri,Mia Macchieri,1,TRUE
Mia Prosperita,Mia Prosperita,1,TRUE
Miah,Miah,1,TRUE
Miano Asesores Y Consultores En Rr. Hh. E.I.R.L.,Miano Asesores Y Consultores En Rr. Hh. E.I.R.L.,1,TRUE
Miatech International,Miatech S.A.C,1,FALSE
Miatech S.A.C,Miatech S.A.C,1,TRUE
Mibanco,Mibanco,16,TRUE
Mibanco - Banco De La Microempresa S.A.,Mibanco,1,FALSE
Mibanco - Tata Consultancy,Mibanco,2,FALSE
Mibanco- Banco De La Microempresa S.A.,Mibanco,1,FALSE
Michael Page,Michael Page,6,TRUE
Michael Page Para Abb,Michael Page,1,FALSE
Microrate Latin America S.A,Microrate Latin America S.A,1,TRUE
Midis,Midis,1,TRUE
Migiva S.A.C.,Migiva S.A.C.,2,TRUE
Migiva Sac,Migiva S.A.C.,2,FALSE
Mikipu Sac,Mikipu Sac,1,TRUE
Mill - Hire The Future (Bigmond Group),Mill - Hire The Future (Bigmond Group),1,TRUE
Millenials Med,Millennials Med,1,FALSE
Millennial,Millennials Med,1,FALSE
Millennials Med,Millennials Med,1,TRUE
Mimco Sac,Mimco Sac,1,TRUE
Mincetur,Mincetur S.A.,1,FALSE
Mincetur S.A.,Mincetur S.A.,1,TRUE
Mind Group Srl,Mind Group Srl,1,TRUE
Mindshare Peru S.A.C.,Mindshare Peru S.A.C.,1,TRUE
Minedu,Minedu,8,TRUE
Minera Aurifera Retamas(Marsa),Minera Aurifera Retamas(Marsa),10,TRUE
Minera Barrick,Minera Barrick,3,TRUE
Minera Boroo Misquichilca Sa,Minera Boroo Misquichilca Sa,1,TRUE
Minera Chinalco Peru,Minera Chinalco Peru,1,TRUE
Minera Las Bambas,Minera Las Bambas,1,TRUE
Minera Laytaruma,Minera Laytaruma,1,TRUE
Minera Nexa Resources,Minera Nexa Resources,1,TRUE
Minfluid Peru,Minfluid Peru,1,TRUE
Minimarket,Minimarket,1,TRUE
Minimarket Jorgitoo,Minimarket Jorgitoo,1,TRUE
Mininter,Mininter,1,TRUE
Miniso Peru,Miniso Peru,1,TRUE
Ministerio De Desarrollo E Inclusion Social,Ministerio De Desarrollo E Inclusion Social,1,TRUE
Ministerio De Desarrollo E Inclusion Social - Pn Pais,Ministerio De Desarrollo E Inclusion Social,1,FALSE
Ministerio De Economia Y Finanzas,Ministerio De Economia Y Finanzas,7,TRUE
Ministerio De Educacion,Ministerio De Educacion,6,TRUE
Ministerio De Educacion - Debedsar,Ministerio De Educacion,1,FALSE
Ministerio De Educacion Del Peru,Ministerio De Educacion,1,FALSE
Ministerio De Justicia,Ministerio De Justicia,1,TRUE
Ministerio De La Mujer,Ministerio De La Mujer,1,TRUE
Ministerio De La Mujer Y Poblaciones Vulnerables,Ministerio De La Mujer,1,FALSE
Ministerio De La Mujer Y Poblaciones Vulnerables - Mimp,Ministerio De La Mujer,1,FALSE
Ministerio De La Produccion,Ministerio De La Produccion,2,TRUE
Ministerio De Produccion - Programa Innovate Peru,Ministerio De La Produccion,3,FALSE
Ministerio De Relaciones Exteriores,Ministerio De Relaciones Exteriores,1,TRUE
Ministerio De Salud,Ministerio De Salud,10,TRUE
Ministerio De Salud Del Peru,Ministerio De Salud,1,FALSE
Ministerio De Salud. (Minsa),Ministerio De Salud,1,FALSE
Ministerio De Trabajo,Ministerio De Trabajo,2,TRUE
Ministerio De Trabajo - Mtpe,Ministerio De Trabajo,1,FALSE
Ministerio De Trabajo Y Promocion Del Empleo,Ministerio De Trabajo,2,FALSE
Ministerio De Trabajo/ Proyecto Crm,Ministerio De Trabajo,1,FALSE
Ministerio De Transporte Y Comunicaciones,Ministerio De Transporte Y Comunicaciones,2,TRUE
Ministerio De Transporte Y Telecomunicaciones,Ministerio De Transporte Y Comunicaciones,2,FALSE
Ministerio De Trnasporte Y Comunicaciones,Ministerio De Transporte Y Comunicaciones,1,FALSE
Ministerio De Vivienda Construccion Y Saneamiento,Ministerio De Vivienda Construccion Y Saneamiento,2,TRUE
"Ministerio De Vivienda, Construccion Y Saneamiento",Ministerio De Vivienda Construccion Y Saneamiento,2,FALSE
Ministerio Del Ambiente,Ministerio Del Ambiente,1,TRUE
Ministerio Del Interior,Ministerio Del Interior,2,TRUE
Ministerio Del Trabajo,Ministerio Del Trabajo,1,TRUE
Ministerio Produccion,Ministerio De La Produccion,1,FALSE
Ministerio Publico,Ministerio Publico,5,TRUE
Ministerio Publico - Fiscalia De La Nacion,Ministerio Publico,1,FALSE
Ministry Of Foreign Trade And Tourism,Mincetur S.A.,3,FALSE
Minsa,Ministerio De Salud,2,FALSE
Minsur,Minsur,1,TRUE
Minsur S.A.,Minsur,3,FALSE
Miptel,Miptel,1,TRUE
Mision Familiar Internacional,Mision Familiar Internacional,1,TRUE
Mision Tecnologica Canal Hp,Mision Tecnologica Sac,2,FALSE
Mision Tecnologica Sac,Mision Tecnologica Sac,1,TRUE
Mister Okapi,Mister Okapi,1,TRUE
Mistr S.A.,Mistr S.A.,1,TRUE
Mistr Sa,Mistr S.A.,2,FALSE
Mitsui,Mitsui Auto Finance Peru S.A.,2,FALSE
Mitsui Auto Finance (Maf),Mitsui Auto Finance Peru S.A.,1,FALSE
Mitsui Auto Finance Peru S.A.,Mitsui Auto Finance Peru S.A.,1,TRUE
Miubel Maquinarias,Miubel Maquinarias,2,TRUE
Mix Now S.A.C.,Mix Now S.A.C.,1,TRUE
Mixercon S.A,Mixercon S.A,2,TRUE
Mjb Transportes Sagitario S.A.C,Mjb Transportes Sagitario S.A.C,1,TRUE
Mjm,Mjm,1,TRUE
Mlc Eirl,Mlc Eirl,1,TRUE
Mlm Consultores En Gestion De Proyectos,Mlm Consultores En Gestion De Proyectos,1,TRUE
Mlv Contadores Sac,Mlv Contadores Sac,2,TRUE
Mm Alisam,Mm Alisam,2,TRUE
Mmg Las Bambas,Mmg Las Bambas,1,TRUE
Mml,Mml,1,TRUE
Mobiik,Mobiik,2,TRUE
Mobil Bus,Movilbus Sac,1,FALSE
Mobile Software Peru,Mobile Software Peru,1,TRUE
Modal Trade Peru S.A.,Modal Trade Peru S.A.,1,TRUE
Modepsa,Modepsa Sac,1,FALSE
Modepsa Sac,Modepsa Sac,3,TRUE
Modo Beta,Modo Beta,4,TRUE
Modulo Basico De Justicia De Nuevo Chimbote,Modulo Basico De Justicia De Nuevo Chimbote,1,TRUE
Mohegan Sun,Mohegan Sun,1,TRUE
Moises Heresi Farwagi,Moises Heresi Farwagi,1,TRUE
Mok Peru Sac,Mok Peru Sac,1,TRUE
Molitalia,Molitalia S.A.C,2,FALSE
Molitalia S.A.C,Molitalia S.A.C,1,TRUE
Molitalia Sa,Molitalia S.A.C,1,FALSE
Monark,Monark Peru,1,FALSE
Monark Peru,Monark Peru,2,TRUE
Monithor,Monithor,1,TRUE
Monomedia,Monomedia,2,TRUE
Montalvo Group,Montalvo Group,1,TRUE
Montana S.A,Montana S.A,2,TRUE
Monte Luna Sac,Monte Luna Sac,1,TRUE
Montes Asociados,Montes Asociados,1,TRUE
Mood,Mood,1,TRUE
Morgillo S.A.C.,Morgillo S.A.C.,1,TRUE
Mornese,Mornese,3,TRUE
Mota Engil - Antamina,Mota Engil Peru,1,FALSE
Mota Engil Peru,Mota Engil Peru,1,TRUE
Motivakids,Motivakids,1,TRUE
Motocorp,Motocorp,1,TRUE
Motored,Motored,2,TRUE
Motorex Peru,Motorex Peru,1,TRUE
Motorsur,Motorsur Sac,1,FALSE
Motorsur Sac,Motorsur Sac,1,TRUE
Movil Bus.,Movilbus Sac,1,FALSE
Movilbus Sac,Movilbus Sac,2,TRUE
Movilnet,Movilnet,2,TRUE
Movistar,Telefonica Del Peru,1,FALSE
Movistar / Tgestiona,Telefonica Del Peru,1,FALSE
Movistar/ Diamire,Telefonica Del Peru,1,FALSE
Movitecnica Sa,Movitecnica Sa,1,TRUE
Movo Mobilitas Peru,Movo Mobilitas Peru,1,TRUE
Mowa Consultora,Mowa Consultora,1,TRUE
Mowidev,Mowidev,1,TRUE
Mqa Americas,Mqa Americas,1,TRUE
Mr Solution,Mr Solution,1,TRUE
Mr. Joy,Mr. Joy,1,TRUE
Mrj Servicios Tec,Mrj Servicios Tec,1,TRUE
Ms4M,Ms4M,2,TRUE
Msc Del Peru Sac,Msc Del Peru Sac,1,TRUE
Msl Del Peru S.A.C.,Msl Del Peru S.A.C.,1,TRUE
Mss Seidor,Mss Seidor,1,TRUE
Mt Industrial,Mt Industrial S.A.C,1,FALSE
Mt Industrial - Sole,Mt Industrial S.A.C,1,FALSE
Mt Industrial S.A.C,Mt Industrial S.A.C,2,TRUE
Mtc Servicios Generales,Mtc Servicios Generales,1,TRUE
Mtg Telecomunicaciones,Mtg Telecomunicaciones,1,TRUE
Muebles Guillen,Muebles Guillen,1,TRUE
Muelles Casas,Muelles Casas,1,TRUE
Multiavisa Sac,Multiavisa Sac,1,TRUE
Multicosailor Sac,Multicosailor Sac,1,TRUE
Multimarket San Fernando,Multimarket San Fernando,1,TRUE
Multiplica,Multiplica,1,TRUE
Multiservicios Gesa Eirl.,Multiservicios Gesa Eirl.,1,TRUE
Multiservicios Jhm,Multiservicios Jhm,1,TRUE
Multitest Resources,Multitest Resources,1,TRUE
Mundo Camiones Y Buses,Mundo Camiones Y Buses,1,TRUE
Mundo Salud,Mundo Salud,1,TRUE
Mundo Vegetal,Mundo Vegetal,1,TRUE
Municialidad Metropolitana De Lima,Municipalidad Metropolitana De Lima,1,FALSE
Municipalidad De Ate,Municipalidad De Ate,1,TRUE
Municipalidad De Bellavista,Municipalidad De Bellavista,1,TRUE
Municipalidad De Carabayllo,Municipalidad De Carabayllo,1,TRUE
Municipalidad De Chanchamayo,Municipalidad De Chanchamayo,1,TRUE
Municipalidad De Chorrillos,Municipalidad De Chorrillos,1,TRUE
Municipalidad De Distrital De San Martin De Porres,Municipalidad De Distrital De San Martin De Porres,1,TRUE
Municipalidad De El Agustino,Municipalidad De El Agustino,1,TRUE
Municipalidad De Independencia,Municipalidad De Independencia,1,TRUE
Municipalidad De Independencia-Huaraz,Municipalidad De Independencia-Huaraz,1,TRUE
Municipalidad De La Molina,Municipalidad De La Molina,1,TRUE
Municipalidad De La Punta,Municipalidad De La Punta,1,TRUE
Municipalidad De Lima,Municipalidad De Lima,1,TRUE
Municipalidad De Los Olivos,Municipalidad De Los Olivos,1,TRUE
Municipalidad De Miraflores - Gsc,Municipalidad De Miraflores - Gsc,1,TRUE
Municipalidad De Pueblo Libre,Municipalidad De Pueblo Libre,1,TRUE
Municipalidad De Punta Hermosa,Municipalidad De Punta Hermosa,2,TRUE
Municipalidad De San Isidro,Municipalidad De San Isidro,1,TRUE
Municipalidad De San Luis,Municipalidad De San Luis,1,TRUE
Municipalidad De San Martin De Porres,Municipalidad De San Martin De Porres,1,TRUE
Municipalidad De San Sebastian,Municipalidad De San Sebastian,2,TRUE
Municipalidad De Villa El Salvador,Municipalidad De Villa El Salvador,1,TRUE
Municipalidad Del Rimac,Municipalidad Del Rimac,1,TRUE
Municipalidad Distrital Caleta De Carquin,Municipalidad Distrital Caleta De Carquin,1,TRUE
Municipalidad Distrital De Ancon,Municipalidad Distrital De Ancon,2,TRUE
Municipalidad Distrital De Bellavista,Municipalidad Distrital De Bellavista,1,TRUE
Municipalidad Distrital De Carmen De La Legua,Municipalidad Distrital De Carmen De La Legua,1,TRUE
Municipalidad Distrital De Chaclacayo,Municipalidad Distrital De Chaclacayo,1,TRUE
Municipalidad Distrital De Comas,Municipalidad Distrital De Comas,1,TRUE
Municipalidad Distrital De Huanchaco,Municipalidad Distrital De Huanchaco,2,TRUE
Municipalidad Distrital De Huaura,Municipalidad Distrital De Huaura,1,TRUE
Municipalidad Distrital De Miguel Checa,Municipalidad Distrital De Miguel Checa,1,TRUE
Municipalidad Distrital De Nepena,Municipalidad Distrital De Nepena,1,TRUE
Municipalidad Distrital De Pachacamac,Municipalidad Distrital De Pachacamac,1,TRUE
Municipalidad Distrital De Paracas,Municipalidad Distrital De Paracas,1,TRUE
Municipalidad Distrital De Pillco Marca,Municipalidad Distrital De Pillco Marca,1,TRUE
Municipalidad Distrital De San Luis,Municipalidad Distrital De San Luis,1,TRUE
Municipalidad Distrital De Saylla,Municipalidad Distrital De Saylla,1,TRUE
Municipalidad Distrital De Ventanilla,Municipalidad Distrital De Ventanilla,1,TRUE
Municipalidad Distrital De Yanacancha,Municipalidad Distrital De Yanacancha,2,TRUE
Municipalidad Distritial De Bellavista,Municipalidad Distritial De Bellavista,1,TRUE
Municipalidad Metropolitana De Lima,Municipalidad Metropolitana De Lima,4,TRUE
Municipalidad Provincial De Cajamarca,Municipalidad Provincial De Cajamarca,1,TRUE
Municipalidad Provincial De Chincheros,Municipalidad Provincial De Chincheros,1,TRUE
Municipalidad Provincial De Huaraz,Municipalidad Provincial De Huaraz,1,TRUE
Municipalidad Provincial De Huarmey,Municipalidad Provincial De Huarmey,1,TRUE
Municipalidad Provincial De Moyobamba,Municipalidad Provincial De Moyobamba,1,TRUE
Municipalidad Provincial De Trujillo,Municipalidad Provincial De Trujillo,2,TRUE
Municipalidad Provincial De Tumbes,Municipalidad Provincial De Tumbes,1,TRUE
Municipalidad Provincial Del Callao,Municipalidad Provincial Del Callao,1,TRUE
Municipalidad Provincial Jorge Basadre,Municipalidad Provincial Jorge Basadre,1,TRUE
Municipalidad Provincial Rodriguez De Mendoza,Municipalidad Provincial Rodriguez De Mendoza,1,TRUE
Municipalidad Pucusana,Municipalidad Pucusana,1,TRUE
Municipalidad San Martin De Porres,Municipalidad San Martin De Porres,1,TRUE
Mur-Wy S.A.C. Grupo Aruntani,Mur-Wy S.A.C. Grupo Aruntani,1,TRUE
Mv-Tel,Mv-Tel Peru S.A.C,1,FALSE
Mv-Tel Peru S.A.C,Mv-Tel Peru S.A.C,1,TRUE
Mym Repuestos Y Servicios S.A.,Mym Repuestos Y Servicios S.A.,1,TRUE
Mym Respuestos Y Servicios Sa,Mym Repuestos Y Servicios S.A.,1,FALSE
Myper Sac,Myper Sac,1,TRUE
Mys S.A.,Mys S.A.,1,TRUE
"N.O 89-2021 Ugel La Mar (I.E. ""Leoncio Prado - Jec"" Chungui- La Mar)","N.O 89-2021 Ugel La Mar (I.E. ""Leoncio Prado - Jec"" Chungui- La Mar)",1,TRUE
Na Tech S.A.C,Na Tech S.A.C,1,TRUE
Nagasco,Nagasco,1,TRUE
Nanolan S.A,Nanolan S.A,1,TRUE
Nanotech Solutions,Nanotech Solutions,2,TRUE
Naricitas Pet Shop,Naricitas Pet Shop,1,TRUE
Natclar,Natclar,1,TRUE
Natcodee,Natcodee,1,TRUE
National Facilities,National Facilities,1,TRUE
Natural Peru,Natural Peru,1,TRUE
Naturezza,Naturezza,1,TRUE
Navarro &Amp; Ganico,Navarro &Amp; Ganico,1,TRUE
Navent,Navent,1,TRUE
Navent Peru,Navent Peru,1,TRUE
Nearshore Peru S.A.C,Nearshore Peru S.A.C.,1,FALSE
Nearshore Peru S.A.C.,Nearshore Peru S.A.C.,1,TRUE
Nebulan,Nebulan,1,TRUE
Necomplus Peru Sac,Necomplus Peru Sac,1,TRUE
Nefusac,Nefusac,1,TRUE
Negliaf S.R.L,Negliaf S.R.L,1,TRUE
Negocia.Pe,Negocia.Pe,1,TRUE
Negocio Familiar,Negocio Familiar,1,TRUE
Negocio Propio,Negocio Propio,4,TRUE
Neguis Peru S.A.C,Neguis Peru S.A.C,1,TRUE
Neoapps,Neoapps,1,TRUE
Neon House Led Sac,Neon House Led Sac,1,TRUE
Neoris,Neoris Peru S.A.C.,3,FALSE
Neoris Peru S.A.C.,Neoris Peru S.A.C.,1,TRUE
Neosecure Sac,Neosecure Sac,1,TRUE
Neptunia S.A.,Neptunia S.A.,1,TRUE
Nestle,Nestle,1,TRUE
Net Axxes,Net Axxes,1,TRUE
Netafim,Netafim,1,TRUE
Netcall,Netcall,1,TRUE
Nethub - Emtec,Nethub - Emtec,1,TRUE
Netpartners Sac,Netpartners Sac,4,TRUE
Netpartnet International,Netpartnet International,1,TRUE
Netsat S.R.L,Netsat S.R.L,1,TRUE
Network Security Solution,Network Security Solution,1,TRUE
Neuma Peru Contratistas Generales S.A.C.,Neuma Peru Contratistas Generales S.A.C.,1,TRUE
Neurocom Eirl,Neurocom Eirl,1,TRUE
New Age Technology,New Age Technology,1,TRUE
New Athletic,New Athletic,1,TRUE
New Control,New Control,1,TRUE
New Digital Partners,New Digital Partners S.A.C.,1,FALSE
New Digital Partners S.A.C.,New Digital Partners S.A.C.,1,TRUE
New Innovation Digital S.A.C,New Innovation Digital S.A.C,1,TRUE
New Savage Salon Y Spa,New Savage Salon Y Spa,1,TRUE
Newrest,Newrest Peru,1,FALSE
Newrest Peru,Newrest Peru,1,TRUE
Nexa Reosurces Peru,Nexa Resources El Porvenir Sac,4,FALSE
Nexa Resources,Nexa Resources El Porvenir Sac,1,FALSE
Nexa Resources El Porvenir Sac,Nexa Resources El Porvenir Sac,1,TRUE
Nexicom,Nexicom,1,TRUE
Nexo Gestion Inmobiliaria,Nexo Gestion Inmobiliaria,1,TRUE
Nexsys,Nexsys,1,TRUE
Nexteer Automotive,Nexteer Automotive,1,TRUE
Nexus Technology,Nexus Technology Sac,5,FALSE
Nexus Technology Sac,Nexus Technology Sac,1,TRUE
Nft'S En Solana Blockchain,Nft'S En Solana Blockchain,1,TRUE
Ng Logistic E.I.R.L,Ng Logistic E.I.R.L,1,TRUE
Ngr Restaurants,Ngr Restaurants,1,TRUE
Nihm Design,Nihm Design,1,TRUE
Niisa Corp. S.A.,Niisa Corporation S.A.,2,FALSE
Niisa Corporation S.A.,Niisa Corporation S.A.,1,TRUE
Nike,Nike,1,TRUE
Niubiz,Niubiz,2,TRUE
Nivitex Peru Sac,Nivitex Peru Sac,1,TRUE
Nky Brand Studio,Nky Brand Studio,1,TRUE
Noatum Logistics,Noatum Logistics Peru Inc. S.R.L.,3,FALSE
Noatum Logistics Peru Inc. S.R.L - Sede Latam,Noatum Logistics Peru Inc. S.R.L.,1,FALSE
Noatum Logistics Peru Inc. S.R.L.,Noatum Logistics Peru Inc. S.R.L.,1,TRUE
Nokia Siemens Networks,Nokia Siemens Networks,1,TRUE
